content_item_id,content_key,subject_key,item_type,primary_unit_number,primary_topic_code,primary_topic_title,alt_topic_code,confidence,agreement_with_author_prose,agreement_with_explainer_retrieval,rationale,needs_human,explainer_available
3a187fa6-d745-463a-be2b-49579aa87a84,APSTAT-MOD3-E002,ap-statistics,frq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.10,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
3213356f-9a3e-47df-a521-f5d442875abf,APSTATS-MCQ-037,ap-statistics,mcq,1,1.11,Random Sampling,3.2,low,yes,no,Checked against the grounded 1.11 explainer; item evidence remains ambiguous.,true,true
3e4742b1-67fe-4389-ab41-463a4681e0b4,APSTATS-MCQ-038,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,3.9,low,yes,no,Checked against the grounded 3.2 explainer; item evidence remains ambiguous.,true,true
c62d4174-b221-427d-82e3-d3a2b3ce7dd4,APSTATS-MCQ-039,ap-statistics,mcq,1,1.13,Experimental Design,,medium,yes,yes,Checked against the grounded 1.13 explainer; its core idea best matches the assessed skill.,false,true
59b1077a-1584-47bc-a529-a9d06afa4c2b,APSTATS-MCQ-040,ap-statistics,mcq,1,1.11,Random Sampling,2.2,low,no,no,Checked against the grounded 1.11 explainer; item evidence remains ambiguous.,true,true
0e960a55-55c5-48d2-a135-2e35b13b258e,APSTATS-MCQ-041,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,1.3,medium,yes,yes,Checked against the grounded 2.2 explainer; its core idea best matches the assessed skill.,false,true
be4c4fcd-bd1c-4124-90cb-5b4b52c2f7e5,APSTATS-MCQ-042,ap-statistics,mcq,2,2.8,Introduction to Random Variables and Probability Distributions,2.9,low,yes,no,Checked against the grounded 2.8 explainer; item evidence remains ambiguous.,true,true
7c24861b-c7bf-490f-87dd-715a51560c7a,APSTATS-MCQ-043,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.11,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
a69b9346-785c-45df-9f29-a6354052e402,APSTATS-MCQ-044,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.11,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
3c9929da-fef6-434a-8512-6d857f40c610,APSTATS-MCQ-045,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.13,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
a3d44672-c6f9-47c9-a716-47e2dc30be30,APSTATS-MCQ-046,ap-statistics,mcq,2,2.6,Conditional Probability,,medium,yes,yes,Checked against the grounded 2.6 explainer; its core idea best matches the assessed skill.,false,true
423d231a-f0a2-4478-86ac-917bd38ddf91,APSTATS-MCQ-047,ap-statistics,mcq,2,2.5,Mutually Exclusive Events,2.7,medium,no,no,Checked against the grounded 2.5 explainer; item evidence remains ambiguous.,true,true
1ef0193f-85d8-4769-b7cc-f30ef5d493b1,APSTATS-MCQ-048,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.11,low,no,no,Checked against the grounded 2.2 explainer; item evidence remains ambiguous.,true,true
26523b4e-c77f-4ba9-a592-74386841c208,APSTATS-MCQ-049,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
05e76206-dbf6-494f-81cb-a055bc6a3de7,APSTATS-MCQ-050,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
22a1b712-6ab0-4c5a-a3b2-2b3b4e248f41,APSTATS-MCQ-051,ap-statistics,mcq,2,2.5,Mutually Exclusive Events,,medium,yes,yes,Checked against the grounded 2.5 explainer; its core idea best matches the assessed skill.,false,true
b33465a7-0f9a-4adc-91e2-1dfa175842eb,APSTATS-MCQ-052,ap-statistics,mcq,2,2.8,Introduction to Random Variables and Probability Distributions,2.10,medium,yes,yes,Checked against the grounded 2.8 explainer; its core idea best matches the assessed skill.,false,true
38c5be36-fd77-47be-b061-2f9e4d28fc75,APSTATS-MCQ-053,ap-statistics,mcq,2,2.10,The Binomial Distribution,1.1,medium,no,no,Checked against the grounded 2.10 explainer; item evidence remains ambiguous.,true,true
e49b8e85-2737-4664-8846-abc96d89a8c5,APSTATS-MCQ-054,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
2cb12761-b0a8-421b-ab3f-8e66d36218b9,APSTATS-MCQ-055,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.4,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
46f9669d-56fa-402c-9871-ef5b92646445,APSTATS-MCQ-056,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,1.11,medium,yes,yes,Checked against the grounded 4.3 explainer; its core idea best matches the assessed skill.,false,true
80573ffb-e9b5-4507-b530-4b22e742e4e5,APSTATS-MCQ-057,ap-statistics,mcq,2,2.12,Sampling Distributions and the Central Limit Theorem,4.3,medium,no,no,Checked against the grounded 2.12 explainer; item evidence remains ambiguous.,true,true
b5e36781-5f96-4734-a896-52e7d98ef57b,APSTATS-MCQ-058,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,3.11,medium,no,no,Checked against the grounded 3.4 explainer; item evidence remains ambiguous.,true,true
99eb17f3-cd99-40b3-9af4-465eb5193b11,APSTATS-MCQ-059,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.3,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
ecbf39b7-05c2-4632-9a78-126502a2fbc3,APSTATS-MCQ-060,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.10,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
e695f3ac-4910-47fc-b811-623bbebc730f,APSTATS-MCQ-061,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,3.2,medium,yes,yes,Checked against the grounded 3.4 explainer; its core idea best matches the assessed skill.,false,true
fc7633e2-9b9e-4335-806e-199a64747862,APSTATS-MCQ-062,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.8,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
98d10d3a-7eea-481a-854f-7daf0cb997d1,APSTATS-MCQ-063,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
18565f1d-4de3-4e88-9a41-92ed9c84c0fe,APSTATS-MCQ-064,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.3,low,yes,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
0bf79bc4-d0ac-4066-95f6-faaf20382b79,APSTATS-MCQ-065,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,1.1,medium,no,no,Checked against the grounded 4.3 explainer; item evidence remains ambiguous.,true,true
e05caae8-c128-498d-ac50-99f7080be477,APSTATS-MCQ-066,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,4.4,low,no,no,Checked against the grounded 4.3 explainer; item evidence remains ambiguous.,true,true
bc8bf77c-c3a7-4d91-9862-642eb57d2eb4,APSTATS-MCQ-067,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,3.5,low,yes,no,Checked against the grounded 3.4 explainer; item evidence remains ambiguous.,true,true
1a9fd885-25de-419b-839f-197ca2a9e38d,APSTATS-MCQ-068,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,2.2,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
e518aac2-44b7-40ee-aac3-44ad595193e2,APSTATS-MCQ-069,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
82889042-3bc1-486c-8200-b972410522d6,APSTATS-MCQ-070,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,3.9,low,yes,no,Checked against the grounded 3.2 explainer; item evidence remains ambiguous.,true,true
bd79d09f-1998-45e2-a30a-376c213181df,APSTATS-MCQ-071,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
5aa1ff51-39b1-4ac3-a648-e047574385a3,APSTATS-MCQ-072,ap-statistics,mcq,4,4.8,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Means,3.11,medium,yes,yes,Checked against the grounded 4.8 explainer; its core idea best matches the assessed skill.,false,true
303cedc1-1c82-4c56-b07b-5661a50cefae,APSTATS-MCQ-073,ap-statistics,mcq,2,2.4,Introduction to Probability,2.6,low,yes,no,Checked against the grounded 2.4 explainer; item evidence remains ambiguous.,true,true
2b68aac7-70cd-4677-9bc0-bf3e71f52bf6,APSTATS-MCQ-074,ap-statistics,mcq,2,2.12,Sampling Distributions and the Central Limit Theorem,2.6,low,yes,no,Checked against the grounded 2.12 explainer; item evidence remains ambiguous.,true,true
0438c3a5-9016-43e3-9456-0d31907d9868,APSTATS-MCQ-075,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,yes,no,Checked against the grounded 3.14 explainer; item evidence remains ambiguous.,true,true
615ee310-cb1f-47c9-8542-fb968ca51152,APSTATS-MCQ-076,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,no,no,Checked against the grounded 3.14 explainer; item evidence remains ambiguous.,true,true
4a0cde69-239f-4f41-b3db-b99b50a364af,APSTATS-MCQ-078,ap-statistics,mcq,2,2.10,The Binomial Distribution,2.4,low,yes,no,Checked against the grounded 2.10 explainer; item evidence remains ambiguous.,true,true
01987033-09b6-46aa-951e-11eec09f5125,APSTATS-MCQ-079,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,3.9,low,yes,no,Checked against the grounded 3.2 explainer; item evidence remains ambiguous.,true,true
33e696fb-715b-4022-8030-82c642778129,APSTATS-MCQ-080,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
61091d9a-d9e8-4f37-8f5e-c14c49e9acf8,APSTATS-MCQ-081,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,1.3,medium,yes,yes,Checked against the grounded 4.3 explainer; its core idea best matches the assessed skill.,false,true
bd5793b6-8c65-4dee-9eda-72a9d6c4a171,APSTATS-MCQ-082,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,no,no,Checked against the grounded 3.14 explainer; item evidence remains ambiguous.,true,true
c4871d3c-0cdb-46fe-b952-0abd6541d3c4,APSTATS-MCQ-083,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
2f698870-8d90-4a91-a225-cd7ad743d388,APSTATS-MCQ-084,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
03b89bc0-d6e3-4440-abd8-a8b5d851a1cd,APSTATS-MCQ-085,ap-statistics,mcq,5,5.4,Residuals,1.1,medium,yes,yes,Checked against the grounded 5.4 explainer; its core idea best matches the assessed skill.,false,true
98ac4d52-1957-4d57-8f72-a4bbc43a0066,APSTATS-MCQ-087,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
1417fc9f-9177-4044-b44c-d6bbc62e2115,APSTATS-MCQ-088,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.8,low,yes,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
9e1afc88-21ee-4402-8a8f-ca780c570dea,APSTATS-MCQ-090,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.3,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
adab9369-6c97-42b9-bd09-b8bd7300d769,APSTATS-MCQ-091,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,no,no,Checked against the grounded 3.14 explainer; item evidence remains ambiguous.,true,true
57a5f652-1c4a-492a-b292-9f6a2e58ceba,APSTATS-MCQ-092,ap-statistics,mcq,3,3.8,Potential Errors When Performing Tests,1.1,medium,yes,yes,Checked against the grounded 3.8 explainer; its core idea best matches the assessed skill.,false,true
5db92eef-32b8-4e9a-a996-8b5c6b0c91b7,APSTATS-MCQ-093,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,no,Checked against the grounded 1.3 explainer; item evidence remains ambiguous.,true,true
87db6ac3-aaea-4aa8-9afa-6fef36623109,APSTATS-MCQ-094,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.12,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
bd64b690-cb9c-462b-95f5-c06dbff2cb51,APSTATS-MCQ-095,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.6,low,no,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
5f138fc9-756f-4101-9481-35ec982fbb99,APSTATS-MCQ-096,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,4.8,low,yes,no,Checked against the grounded 4.3 explainer; item evidence remains ambiguous.,true,true
1c732cb6-7ff1-4705-9b1b-599341b3e993,APSTATS-MCQ-097,ap-statistics,mcq,4,4.6,Sampling Distributions for the Difference Between Two Sample Means,4.8,low,no,no,Checked against the grounded 4.6 explainer; item evidence remains ambiguous.,true,true
e839c580-0946-4974-9b1a-6cbb4f7cd16f,APSTATS-MCQ-098,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.4,low,yes,no,Checked against the grounded 3.11 explainer; item evidence remains ambiguous.,true,true
7f1f09c3-1604-404d-a2e1-98049a614123,APSTATS-MCQ-099,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,yes,no,Checked against the grounded 3.14 explainer; item evidence remains ambiguous.,true,true
af13f295-b633-4f76-b702-a4abf6d535e3,APSTATS-MCQ-100,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,1.3,medium,yes,yes,Checked against the grounded 2.2 explainer; its core idea best matches the assessed skill.,false,true
b8c56de7-c28f-4eb2-86d4-96d9a9186400,APBIO-FRQ-L-003,biology,frq,5,5.3,Mendelian Genetics,5.4,low,yes,no,Checked against the grounded 5.3 explainer; item evidence remains ambiguous.,true,true
905df3c1-d797-456c-8caf-cfdb3721b29e,APBIO-FRQ-L-004,biology,frq,6,6.2,DNA Replication,6.1,medium,yes,yes,Checked against the grounded 6.2 explainer; its core idea best matches the assessed skill.,false,true
786c5b62-f352-4077-91bf-b2a788c152c0,APBIO-FRQ-L-006,biology,frq,7,7.5,Hardy-Weinberg Equilibrium,7.1,medium,yes,yes,Checked against the grounded 7.5 explainer; its core idea best matches the assessed skill.,false,true
5dca442d-b798-4ce8-9b1a-03ccfaf7aecc,APBIO-FRQ-L-008,biology,frq,2,2.7,Tonicity and Osmoregulation,1.1,medium,yes,yes,Corrected the prior osmosis pattern; the grounded 2.7 explainer is the closest closed-list match.,false,true
a1101c5f-7dfa-4899-b766-c8bdf3d1e366,APBIO-FRQ-L-012,biology,frq,3,3.2,Environmental Impacts on Enzyme Function,1.1,medium,yes,yes,Checked against the grounded 3.2 explainer; its core idea best matches the assessed skill.,false,true
ccf9a896-ab8f-48b6-9f19-10c043ab14af,APBIO-FRQ-L-013,biology,frq,2,2.1,Cell Structure and Function,,medium,yes,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
beb10310-b7f6-45fe-922c-b2586ac07677,APBIO-FRQ-L-014,biology,frq,2,2.1,Cell Structure and Function,3.5,low,yes,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
4a84a371-50b8-47a1-8089-16ead0b41331,APBIO-FRQ-L-015,biology,frq,3,3.5,Cellular Respiration,3.3,medium,yes,yes,Checked against the grounded 3.5 explainer; its core idea best matches the assessed skill.,false,true
3f243cab-1291-4bac-8b7a-17ca56aad92c,APBIO-FRQ-L-016,biology,frq,3,3.5,Cellular Respiration,3.3,medium,yes,yes,Checked against the grounded 3.5 explainer; its core idea best matches the assessed skill.,false,true
f420df2b-d478-4795-b646-0f4a13a04b59,APBIO-FRQ-L-017,biology,frq,4,4.3,Signal Transduction Pathways,4.2,medium,yes,yes,Checked against the grounded 4.3 explainer; its core idea best matches the assessed skill.,false,true
65bd0d29-e854-416e-bd1c-3b5c966de99c,APBIO-FRQ-L-019,biology,frq,5,5.4,Non-Mendelian Genetics,,medium,yes,yes,Checked against the grounded 5.4 explainer; its core idea best matches the assessed skill.,false,true
0880b181-fd70-4b8e-8659-48aeac65fff0,APBIO-FRQ-L-021,biology,frq,6,6.5,Regulation of Gene Expression,6.6,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
6ee01c8f-000f-402c-b224-ada511355345,APBIO-FRQ-L-026,biology,frq,5,5.2,Meiosis and Genetic Diversity,7.1,low,yes,no,Checked against the grounded 5.2 explainer; item evidence remains ambiguous.,true,true
490a27e7-d446-4ee0-bb76-fda55d29f5d1,APBIO-FRQ-L-030,biology,frq,3,3.2,Environmental Impacts on Enzyme Function,5.2,low,no,no,Checked against the grounded 3.2 explainer; item evidence remains ambiguous.,true,true
7e403aba-b29d-4d6f-9cc5-33cff23c2597,APBIO-FRQ-L-031,biology,frq,2,2.1,Cell Structure and Function,,medium,yes,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
a0fa8005-6513-4521-8e4a-0581ac81cd7e,APBIO-FRQ-L-036,biology,frq,6,6.5,Regulation of Gene Expression,6.6,medium,yes,yes,Checked against the grounded 6.5 explainer; its core idea best matches the assessed skill.,false,true
eeda718e-35ea-4282-884d-a235e76acd6f,APBIO-FRQ-S-003,biology,frq,8,8.2,Energy Flow Through Ecosystems,2.5,medium,na,yes,Checked against the grounded 8.2 explainer; its core idea best matches the assessed skill.,false,true
ec8e7408-1f8a-44d9-9dbb-dd89eb8122b1,APBIO-FRQ-S-006,biology,frq,5,5.2,Meiosis and Genetic Diversity,,medium,na,yes,Checked against the grounded 5.2 explainer; its core idea best matches the assessed skill.,false,true
f07ecf14-7cfd-423a-80d1-f83d05d34ccb,APBIO-FRQ-S-007,biology,frq,3,3.3,Cellular Energy,3.5,low,na,no,Checked against the grounded 3.3 explainer; item evidence remains ambiguous.,true,true
0cb84009-f7a4-4315-975c-34a7fbf06e2b,APBIO-FRQ-S-009,biology,frq,2,2.1,Cell Structure and Function,6.3,low,na,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
15578bad-7da4-4a51-abde-595f5f9601d7,APBIO-FRQ-S-010,biology,frq,5,5.5,Environmental Effects on Phenotype,7.4,low,na,no,Checked against the grounded 5.5 explainer; item evidence remains ambiguous.,true,true
317c8f23-e810-4163-8f5f-f8ea0036c742,APBIO-FRQ-S-011,biology,frq,7,7.5,Hardy-Weinberg Equilibrium,2.2,medium,na,yes,Checked against the grounded 7.5 explainer; its core idea best matches the assessed skill.,false,true
b4249345-5510-4c46-b072-a1ea8219baa4,APBIO-FRQ-S-016,biology,frq,5,5.2,Meiosis and Genetic Diversity,6.5,low,na,no,Checked against the grounded 5.2 explainer; item evidence remains ambiguous.,true,true
5924211d-ad3e-43cf-9574-f3d900b4f647,APBIO-FRQ-S-017,biology,frq,3,3.3,Cellular Energy,3.5,low,na,no,Checked against the grounded 3.3 explainer; item evidence remains ambiguous.,true,true
5055732c-6852-4429-8d71-57836d8c5226,APBIO-FRQ-S-019,biology,frq,2,2.1,Cell Structure and Function,2.2,low,na,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
c1e627a9-49f0-4265-96fd-08cdf7169343,APBIO-FRQ-S-020,biology,frq,2,2.8,Mechanisms of Transport,4.4,low,na,no,Checked against the grounded 2.8 explainer; item evidence remains ambiguous.,true,true
c0d0ec3a-8b19-4ad4-b211-3a7083408b38,APBIO-FRQ-S-021,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,medium,na,yes,Checked against the grounded 1.1 explainer; its core idea best matches the assessed skill.,false,true
b76a09ff-aecf-4e87-a17b-5b04285a08e7,APBIO-FRQ-S-023,biology,frq,3,3.2,Environmental Impacts on Enzyme Function,1.1,medium,na,yes,Checked against the grounded 3.2 explainer; its core idea best matches the assessed skill.,false,true
a3b95a8c-b537-4f07-aab6-5e3a606d930b,APBIO-FRQ-S-025,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,1.2,medium,na,yes,Checked against the grounded 1.1 explainer; its core idea best matches the assessed skill.,false,true
561eb0a2-a904-41dc-baee-b1b46f057dee,APBIO-FRQ-S-026,biology,frq,2,2.1,Cell Structure and Function,4.6,medium,na,yes,Checked against the grounded 2.1 explainer; its core idea best matches the assessed skill.,false,true
a7fe6aa6-8d05-4db0-a6bf-b057f549a1ac,APBIO-FRQ-S-028,biology,frq,2,2.2,Cell Size,2.3,low,na,no,Checked against the grounded 2.2 explainer; item evidence remains ambiguous.,true,true
ea4f4f45-60ef-44c9-828b-dbf61892eff7,APBIO-FRQ-S-029,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,2.1,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
ee3aa8b2-c996-4f32-aad4-27cd68568a42,APBIO-FRQ-S-031,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,1.6,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
afd0854c-343d-4e37-a066-05f23d319e03,APBIO-FRQ-S-032,biology,frq,2,2.6,Facilitated Diffusion,1.7,medium,na,yes,Checked against the grounded 2.6 explainer; its core idea best matches the assessed skill.,false,true
dd5e062b-5328-479c-bf77-16dc207957f4,APBIO-FRQ-S-033,biology,frq,2,2.1,Cell Structure and Function,2.10,low,na,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
09a23a59-2ede-438d-b94f-3cbb3e12c8d0,APBIO-FRQ-S-036,biology,frq,2,2.5,Membrane Transport,2.8,low,na,no,Checked against the grounded 2.5 explainer; item evidence remains ambiguous.,true,true
7e09a039-a38b-4acf-aa67-fdcb8da6d26e,APBIO-FRQ-S-038,biology,frq,8,8.2,Energy Flow Through Ecosystems,,medium,na,yes,Checked against the grounded 8.2 explainer; its core idea best matches the assessed skill.,false,true
d2195299-b1b0-4ae9-a109-54fa4b53a846,APBIO-FRQ-S-040,biology,frq,1,1.7,Proteins,2.1,low,na,no,Checked against the grounded 1.7 explainer; item evidence remains ambiguous.,true,true
ffb44beb-3467-4353-8b05-2715517d4cbb,APBIO-FRQ-S-045,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
9e9936b4-9fa7-4e47-b6f9-7950388318ea,APBIO-FRQ-S-046,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
c49484c4-5e3c-4c0c-a18d-e308055c6370,APBIO-FRQ-S-047,biology,frq,5,5.5,Environmental Effects on Phenotype,,low,na,no,Checked against the grounded 5.5 explainer; item evidence remains ambiguous.,true,true
d994c1b0-7951-4060-8053-1b4410b488b7,APBIO-FRQ-S-048,biology,frq,5,5.5,Environmental Effects on Phenotype,,low,na,no,Checked against the grounded 5.5 explainer; item evidence remains ambiguous.,true,true
b32b3a6d-ee7d-4720-b5ad-64547aebd892,APBIO-FRQ-S-051,biology,frq,2,2.1,Cell Structure and Function,2.10,low,na,no,Checked against the grounded 2.1 explainer; item evidence remains ambiguous.,true,true
c41250d8-93ec-43fd-b68e-6f157d52c0c8,APBIO-FRQ-S-052,biology,frq,6,6.1,DNA and RNA Structure,6.3,low,na,no,Checked against the grounded 6.1 explainer; item evidence remains ambiguous.,true,true
dfa7018e-2ec0-409b-ae53-20895537ea68,APBIO-FRQ-S-058,biology,frq,2,2.2,Cell Size,3.2,low,na,no,Checked against the grounded 2.2 explainer; item evidence remains ambiguous.,true,true
149908e1-6c62-49d3-bae7-7ac23f12ce86,APBIO-FRQ-S-061,biology,frq,2,2.2,Cell Size,6.5,low,na,no,Checked against the grounded 2.2 explainer; item evidence remains ambiguous.,true,true
020fe264-1242-488a-aee5-9eb26d3b5faa,APBIO-FRQ-S-062,biology,frq,7,7.1,Introduction to Natural Selection,7.2,low,na,no,Checked against the grounded 7.1 explainer; item evidence remains ambiguous.,true,true
e3e2cd85-0071-4d37-800b-0cba0ae09c69,APBIO-FRQ-S-063,biology,frq,3,3.3,Cellular Energy,3.5,low,na,no,Checked against the grounded 3.3 explainer; item evidence remains ambiguous.,true,true
69c36745-2e64-4edd-a220-6b8935ed0a74,APBIO-FRQ-S-064,biology,frq,3,3.3,Cellular Energy,3.4,low,na,no,Checked against the grounded 3.3 explainer; item evidence remains ambiguous.,true,true
9e772ef8-410e-4269-a573-37aeb777833b,APBIO-FRQ-S-066,biology,frq,7,7.4,Population Genetics,8.3,low,na,no,Checked against the grounded 7.4 explainer; item evidence remains ambiguous.,true,true
004fa02d-4b3a-42f1-9159-e909ded75d7f,APBIO-FRQ-S-068,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,low,na,no,Checked against the grounded 1.1 explainer; item evidence remains ambiguous.,true,true
b29147fe-ca1c-4b33-b8c7-e8e6192220e8,APBIO-FRQ-S-070,biology,frq,4,4.5,Cell Cycle,4.6,low,na,no,Checked against the grounded 4.5 explainer; item evidence remains ambiguous.,true,true
bf484484-9ce9-45fc-ab45-49b88ae745e7,APBIO-FRQ-S-071,biology,frq,2,2.7,Tonicity and Osmoregulation,1.1,medium,na,yes,Corrected the prior osmosis pattern; the grounded 2.7 explainer is the closest closed-list match.,false,true
f906df10-9c94-4432-9e4f-968e185301ac,APBIO-FRQ-S-073,biology,frq,5,5.2,Meiosis and Genetic Diversity,,medium,na,yes,Checked against the grounded 5.2 explainer; its core idea best matches the assessed skill.,false,true
f96c2ad9-7bd0-4950-a9b0-d7492ea30803,APBIO-FRQ-S-074,biology,frq,2,2.2,Cell Size,3.1,low,na,no,Checked against the grounded 2.2 explainer; item evidence remains ambiguous.,true,true
